example_id,mode,truncated,informativeness,clarity,plausibility,faithfulness,model_name
90,reference_based,False,4.016213893890381,4.843590259552002,4.809972763061523,4.0007171630859375,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
91,reference_based,False,2.8603110313415527,4.28240442276001,4.031963348388672,2.9989523887634277,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
92,reference_based,False,3.0504791736602783,4.168381690979004,4.024073600769043,3.2402923107147217,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
93,reference_based,False,2.710970163345337,3.83638858795166,3.7029223442077637,2.46079158782959,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
94,reference_based,False,2.720822811126709,4.249730110168457,4.004817962646484,2.786942720413208,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
95,reference_based,False,1.9827468395233154,4.305513858795166,4.224944591522217,2.228394031524658,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
96,reference_based,False,2.9047226905822754,3.722508430480957,3.692690372467041,2.5283188819885254,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
97,reference_based,False,2.925746440887451,3.8385326862335205,3.8557398319244385,2.9980030059814453,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
98,reference_based,False,4.438994884490967,4.920022010803223,4.935901641845703,4.737812519073486,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
99,reference_based,False,3.3313045501708984,4.4086761474609375,4.223207473754883,3.244908332824707,jjnhuang/mbart-large-50-en-dialogue-to-zh-summary
